,createdAt,reward,reward,reward,reward,reward,reward,reward,reward,reward,reward
0.1-greedy,2024-12-22,3431.4920916792653,3383.1409380511473,3436.6006202758867,3443.1250267699675,3365.1415759637184,3438.8664440035263,3445.4041461955158,3395.168077601411,3435.9508966364315,3434.9870249118176
UCB,2024-10-02,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778,43.27777777777778
UCB,2024-10-03,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334,74.45833333333334
UCB,2024-10-04,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889,111.5763888888889
UCB,2024-10-05,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446,142.69444444444446
UCB,2024-10-06,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446,172.06944444444446
UCB,2024-10-07,208.1875,208.1875,208.1875,208.1875,208.1875,208.1875,208.1875,208.1875,208.1875,208.1875
UCB,2024-10-08,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222,253.38722222222222
UCB,2024-10-09,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777,298.46527777777777
UCB,2024-10-10,337.7625,337.7625,337.7625,337.7625,337.7625,337.7625,337.7625,337.7625,337.7625,337.7625
UCB,2024-10-11,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445,380.63444444444445
UCB,2024-10-12,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778,409.9927777777778
UCB,2024-10-13,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114,435.67861111111114
UCB,2024-10-14,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115,468.54111111111115
UCB,2024-10-15,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114,506.67861111111114
UCB,2024-10-16,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112,541.0536111111112
UCB,2024-10-17,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668,573.6316666666668
UCB,2024-10-18,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667,600.3791666666667
UCB,2024-10-19,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334,629.9708333333334
UCB,2024-10-20,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446,665.3919444444446
UCB,2024-10-21,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779,700.7652777777779
UCB,2024-10-22,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668,742.3441666666668
UCB,2024-10-23,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667,791.4666666666667
UCB,2024-10-24,822.255,822.255,822.255,822.255,822.255,822.255,822.255,822.255,822.255,822.255
UCB,2024-10-25,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444,850.5569444444444
UCB,2024-10-26,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666,885.4641666666666
UCB,2024-10-27,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222,917.4322222222222
UCB,2024-10-28,954.2475,954.2475,954.2475,954.2475,954.2475,954.2475,954.2475,954.2475,954.2475,954.2475
UCB,2024-10-29,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332,996.1183333333332
UCB,2024-10-30,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111,1024.333611111111
UCB,2024-10-31,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726,1053.2078395061726
UCB,2024-11-01,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282,1084.6858950617282
UCB,2024-11-02,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726,1107.9053395061726
UCB,2024-11-03,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282,1133.5608950617282
UCB,2024-11-04,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615,1166.2217283950615
UCB,2024-11-05,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836,1207.4414506172836
UCB,2024-11-06,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392,1232.3970061728392
UCB,2024-11-07,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725,1276.4028395061725
UCB,2024-11-08,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391,1309.3545061728391
UCB,2024-11-09,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613,1347.6392283950613
UCB,2024-11-10,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725,1390.9728395061725
UCB,2024-11-11,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728,1424.165895061728
UCB,2024-11-12,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947,1466.1350617283947
UCB,2024-11-13,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168,1506.4172839506168
UCB,2024-11-14,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049,1545.186882716049
UCB,2024-11-15,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716,1580.09799382716
UCB,2024-11-16,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934,1609.9863271604934
UCB,2024-11-17,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157,1659.3185493827157
UCB,2024-11-18,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876,1699.296543209876
UCB,2024-11-19,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765,1749.495432098765
UCB,2024-11-20,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426,1794.1007098765426
UCB,2024-11-21,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315,1839.3645987654315
UCB,2024-11-22,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082,1895.1761419753082
UCB,2024-11-23,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082,1940.8261419753082
UCB,2024-11-24,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639,1985.5891975308639
UCB,2024-11-25,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638,2022.8766975308638
UCB,2024-11-26,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527,2073.7630864197527
UCB,2024-11-27,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093,2115.4198765432093
UCB,2024-11-28,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045,2163.3899382716045
UCB,2024-11-29,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716,2218.37049382716
UCB,2024-11-30,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363,2263.2370370370363
UCB,2024-12-01,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254,2306.3309259259254
UCB,2024-12-02,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587,2351.2417592592587
UCB,2024-12-03,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481,2386.701481481481
UCB,2024-12-04,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143,2428.2698148148143
UCB,2024-12-05,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586,2471.8392592592586
UCB,2024-12-06,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795,2510.0102469135795
UCB,2024-12-07,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795,2546.0527469135795
UCB,2024-12-08,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353,2584.4076774691353
UCB,2024-12-09,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893,2623.2109314373893
UCB,2024-12-10,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215,2678.420256834215
UCB,2024-12-11,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988,2732.1167074514988
UCB,2024-12-12,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767,2768.1469852292767
UCB,2024-12-13,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655,2802.5433741181655
UCB,2024-12-14,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894,2843.479269179894
UCB,2024-12-15,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325,2876.948628590325
UCB,2024-12-16,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872,2905.22369031872
UCB,2024-12-17,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609,2942.734454207609
UCB,2024-12-18,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872,2986.40306531872
UCB,2024-12-19,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736,3022.773581191736
UCB,2024-12-20,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504,3059.1092954774504
UCB,2024-12-21,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117,3086.805962144117
UCB,2024-12-22,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774,3115.3359224615774
LinUCB,2024-10-02,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778,38.62277777777778
LinUCB,2024-10-03,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221,80.02222222222221
LinUCB,2024-10-04,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331,124.83333333333331
LinUCB,2024-10-05,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442,157.77194444444442
LinUCB,2024-10-06,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332,195.45083333333332
LinUCB,2024-10-07,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554,238.93805555555554
LinUCB,2024-10-08,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111,286.6536111111111
LinUCB,2024-10-09,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096,344.00598765432096
LinUCB,2024-10-10,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543,383.9793209876543
LinUCB,2024-10-11,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432,427.2632098765432
LinUCB,2024-10-12,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321,461.7014737654321
LinUCB,2024-10-13,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214,498.93147376543214
LinUCB,2024-10-14,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798,533.2792713844798
LinUCB,2024-10-15,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686,588.2906602733686
LinUCB,2024-10-16,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416,623.1965332892416
LinUCB,2024-10-17,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004,655.4766920194004
LinUCB,2024-10-18,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846,690.5761761463846
LinUCB,2024-10-19,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243,716.1837158289243
LinUCB,2024-10-20,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243,751.0887158289243
LinUCB,2024-10-21,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258,783.8485174162258
LinUCB,2024-10-22,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448,823.670739638448
LinUCB,2024-10-23,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004,866.8491920194004
LinUCB,2024-10-24,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385,908.1019301146385
LinUCB,2024-10-25,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179,948.2820094797179
LinUCB,2024-10-26,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416,976.5040332892416
LinUCB,2024-10-27,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772,1003.9671724615772
LinUCB,2024-10-28,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772,1044.6296724615772
LinUCB,2024-10-29,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217,1085.3941169060217
LinUCB,2024-10-30,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625,1123.886220080625
LinUCB,2024-10-31,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182,1172.6579371378182
LinUCB,2024-11-01,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626,1209.6092565822626
LinUCB,2024-11-02,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167,1245.9780440602167
LinUCB,2024-11-03,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612,1281.9199885046612
LinUCB,2024-11-04,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248,1319.3695519967248
LinUCB,2024-11-05,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693,1364.648520250693
LinUCB,2024-11-06,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379,1394.806372984379
LinUCB,2024-11-07,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251,1435.3381190161251
LinUCB,2024-11-08,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506,1480.767999968506
LinUCB,2024-11-09,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828,1513.2466054106828
LinUCB,2024-11-10,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067,1549.8186292202067
LinUCB,2024-11-11,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183,1593.7483073507183
LinUCB,2024-11-12,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628,1643.7027517951628
LinUCB,2024-11-13,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818,1692.7222458427818
LinUCB,2024-11-14,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502,1742.054061161502
LinUCB,2024-11-15,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194,1784.3537536218194
LinUCB,2024-11-16,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946,1828.8450574766946
LinUCB,2024-11-17,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118,1874.3268318531118
LinUCB,2024-11-18,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496,1920.6860268644496
LinUCB,2024-11-19,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033,1981.7062473230033
LinUCB,2024-11-20,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255,2029.1509695452255
LinUCB,2024-11-21,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908,2082.683152084908
LinUCB,2024-11-22,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146,2135.1042334341146
LinUCB,2024-11-23,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956,2188.1941143864956
LinUCB,2024-11-24,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988,2237.972702191988
LinUCB,2024-11-25,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132,2294.9082775888132
LinUCB,2024-11-26,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875,2347.3897841080875
LinUCB,2024-11-27,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777,2399.3624075648777
LinUCB,2024-11-28,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991,2449.931449514991
LinUCB,2024-11-29,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053,2511.5321638007053
LinUCB,2024-11-30,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266,2566.2245886873266
LinUCB,2024-12-01,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807,2617.1803426555807
LinUCB,2024-12-02,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551,2668.865991748551
LinUCB,2024-12-03,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686,2718.9038092088686
